58.36186,37.3,78.66427,0.0
47.82127,38.6,71.29744,0.05
48.431,38.9,70.1448,0.1
46.72739,37.7,69.52391,0.15000000000000002
43.56609,38.6,70.96409,0.2
54.28294,36.9,69.21527,0.25
47.64247,37.8,70.5539,0.3
45.82209,37.7,69.58524,0.35
42.20378,37.8,68.47481,0.39999999999999997
38.14088,38.2,61.27506,0.44999999999999996
