68.38732,37.6,65.84928,0
47.74707,37.5,67.26709,0.1
51.51779,37.7,68.83766,0.2
47.96385,37.7,69.74807,0.30000000000000004
40.57431,37.1,69.17736,0.4
48.96277,38.0,72.76347,0.5
39.17851,37.9,71.89232,0.6
39.79024,36.1,67.79921,0.7
36.76097,37.8,63.50608,0.7999999999999999
45.86529,36.9,63.73299,0.8999999999999999
43.05381,37.2,70.42087,0.9999999999999999
